id;fecha_inventario;bodega;id_effi;nombre;categoria;excluido;razon_exclusion;inventario_teorico;inventario_fisico;diferencia;costo_manual;estado;contado_por;fecha_conteo;notas
3025;2026-04-30;Principal;559;BOLSA FLEX UP VENTANA MED CON ETIQUETAS CHOCOLATE GRANULADO 500 GR;T03.03. ENVASES ECOLOGICOS;0;NULL;25.00;20.00;-5.00;1487.40;contado;amaragonzalez21valen@gmail.com;2026-05-04 13:06:00;NULL
3026;2026-04-30;Principal;560;BOLSA FLEX UP VENTANA MED CON ETIQUETAS INFUSION 400 GR;T03.03. ENVASES ECOLOGICOS;0;NULL;18.00;12.00;-6.00;1487.40;contado;amaragonzalez21valen@gmail.com;2026-05-04 13:02:54;NULL
3250;2026-04-30;Principal;561;BOLSA METALIZADA VENTANA CON ETIQUETAS INFUSION 200 GR;T03.03. ENVASES ECOLOGICOS;0;NULL;0.00;0.00;0.00;1487.40;contado;amaragonzalez21valen@gmail.com;2026-05-04 13:14:11;NULL
3027;2026-04-30;Principal;562;BOLSA METALIZADA VENTANA CON ETIQUETAS CHOCOLATE BOMBONES 250 GR;T03.03. ENVASES ECOLOGICOS;0;NULL;12.00;0.00;-12.00;1487.40;contado;amaragonzalez21valen@gmail.com;2026-05-04 13:13:45;NULL
3028;2026-04-30;Principal;563;BOLSA METALIZADA VENTANA CON ETIQUETAS CHOCOLATE GRANULADO 250 GR;T03.03. ENVASES ECOLOGICOS;0;NULL;16.00;1.00;-15.00;1487.40;contado;amaragonzalez21valen@gmail.com;2026-05-04 13:13:57;NULL
3029;2026-04-30;Principal;565;BOLSA METALIZADA VENTANA CON ETIQUETAS NIBS 200 GR;T03.03. ENVASES ECOLOGICOS;0;NULL;15.00;2.00;-13.00;1487.40;contado;amaragonzalez21valen@gmail.com;2026-05-04 13:18:00;NULL
3030;2026-04-30;Principal;566;BOLSA METALIZADA VENTANA CON ETIQUETAS ALMENDRA 200 GR;T03.03. ENVASES ECOLOGICOS;0;NULL;5.00;5.00;0.00;1487.40;contado;amaragonzalez21valen@gmail.com;2026-05-04 13:12:29;NULL
3252;2026-04-30;Principal;567;BOLSA METALIZADA VENTANA CON ETIQUETAS ALMENDRA DE CACAO 200 GR;T03.03. ENVASES ECOLOGICOS;0;NULL;0.00;0.00;0.00;1487.40;contado;amaragonzalez21valen@gmail.com;2026-05-04 13:13:02;NULL
3253;2026-04-30;Principal;568;BOLSA METALIZADA VENTANA CON ETIQUETAS MACADAMIA 200 GR;T03.03. ENVASES ECOLOGICOS;0;NULL;0.00;0.00;0.00;1487.40;contado;amaragonzalez21valen@gmail.com;2026-05-04 13:14:27;NULL
3031;2026-04-30;Principal;569;BOLSA METALIZADA VENTANA CON ETIQUETAS MARAÑON 200 GR;T03.03. ENVASES ECOLOGICOS;0;NULL;4.00;4.00;0.00;1487.40;contado;amaragonzalez21valen@gmail.com;2026-05-04 13:14:46;NULL
3254;2026-04-30;Principal;570;BOLSA METALIZADA VENTANA CON ETIQUETAS MIX FRUTOS SECOS 200 GR;T03.03. ENVASES ECOLOGICOS;0;NULL;0.00;0.00;0.00;1487.40;contado;amaragonzalez21valen@gmail.com;2026-05-04 13:18:17;NULL
3255;2026-04-30;Principal;571;BOLSA PEQUEÑA TRANSPARENTE CON ETIQUETAS MIX FRUTOS SECOS 100 GR;T03.03. ENVASES ECOLOGICOS;0;NULL;0.00;0.00;0.00;1487.40;contado;amaragonzalez21valen@gmail.com;2026-05-04 13:41:42;NULL
3032;2026-04-30;Principal;572;BOLSA PEQUEÑA TRANSPARENTE CON ETIQUETAS MACADAMIA 100 GR;T03.03. ENVASES ECOLOGICOS;0;NULL;2.00;2.00;0.00;1487.40;contado;amaragonzalez21valen@gmail.com;2026-05-04 13:40:40;NULL
3033;2026-04-30;Principal;573;BOLSA PEQUEÑA TRANSPARENTE CON ETIQUETAS ALMENDRA 100 GR;T03.03. ENVASES ECOLOGICOS;0;NULL;12.00;8.00;-4.00;1487.40;contado;amaragonzalez21valen@gmail.com;2026-05-04 13:17:12;NULL
3034;2026-04-30;Principal;574;BOLSA PEQUEÑA TRANSPARENTE CON ETIQUETAS MARAÑON 100 GR;T03.03. ENVASES ECOLOGICOS;0;NULL;8.00;8.00;0.00;1487.40;contado;amaragonzalez21valen@gmail.com;2026-05-04 13:41:04;NULL
3256;2026-04-30;Principal;575;BOLSA PEQUEÑA TRANSPARENTE CON ETIQUETAS NIBS 100 GR;T03.03. ENVASES ECOLOGICOS;0;NULL;0.00;17.00;17.00;1487.40;contado;amaragonzalez21valen@gmail.com;2026-05-04 12:40:52;NULL
3257;2026-04-30;Principal;576;BOLSA PEQUEÑA TRANSPARENTE CON ETIQUETAS ALMENDRA DE CACAO 100 GR;T03.03. ENVASES ECOLOGICOS;0;NULL;0.00;0.00;0.00;1487.40;contado;amaragonzalez21valen@gmail.com;2026-05-04 13:15:20;NULL
3035;2026-04-30;Principal;577;Etiqueta Transparente Miel Panal 275 gr;T03.21. ETIQUETAS ADESIVAS;0;NULL;2.00;7.00;5.00;300.00;contado;lauramarcela758@gmail.com;2026-05-04 13:30:31;NULL
3036;2026-04-30;Principal;579;Almendra recubierta de chocolate LT x kg;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;5.00;0.00;-5.00;0.00;contado;lauramarcela758@gmail.com;2026-05-04 14:22:55;NULL
3037;2026-04-30;Principal;580;CAJA CHOCOLATE OSCURO 100% X UND;T03.41. CAJAS;0;NULL;825.00;839.00;14.00;1000.00;contado;lauramarcela758@gmail.com;2026-05-04 13:56:42;NULL
3038;2026-04-30;Principal;581;COBERTURA CHOCOLATE CPM 73% TEMPLADA LT X KG;T01.03. AGROECOLOGICOS GRAL;0;NULL;11.21;10.70;-0.51;43432.00;contado;amaragonzalez21valen@gmail.com;2026-05-04 14:59:26;NULL
3273;2026-04-30;Principal;582;MACADAMIA GRAGEADA COBERTURA 73 X KILO;T01.03. AGROECOLOGICOS GRAL;0;NULL;-0.01;0.00;0.01;100000.00;contado;amaragonzalez21valen@gmail.com;2026-05-04 14:40:07;NULL
3258;2026-04-30;Principal;583;COBERTURA CHOCOLATE 100% TEMPLADA LT X KG;T01.03. AGROECOLOGICOS GRAL;0;NULL;0.00;0.00;0.00;43432.00;contado;amaragonzalez21valen@gmail.com;2026-05-04 14:58:13;NULL
3040;2026-04-30;Principal;584;Tableta Chocolate100% Lt 50grs;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;25.00;0.00;-25.00;5200.00;contado;lauramarcela758@gmail.com;2026-05-04 15:24:47;NULL
3041;2026-04-30;Principal;585;ALMENDRA DE CACAO SAN LUIS x KG;T01.03. AGROECOLOGICOS GRAL;0;NULL;111.00;0.00;-111.00;11000.00;contado;amaragonzalez21valen@gmail.com;2026-05-04 14:50:53;NULL
3042;2026-04-30;Principal;586;MIEL FILTRADA PASTEURIZADA - EL CARMEN x KILO;T01.03. AGROECOLOGICOS GRAL;0;NULL;14.27;0.00;-14.27;22000.00;contado;amaragonzalez21valen@gmail.com;2026-05-04 15:07:52;NULL
3259;2026-04-30;Principal;587;Aji en polvo trinidad escorpio x grm;T01.03. AGROECOLOGICOS GRAL;0;NULL;0.00;0.00;0.00;3500.00;contado;lauramarcela758@gmail.com;2026-05-04 15:25:49;NULL
3043;2026-04-30;Principal;593;NIBS DE CACAO SL x KG;T01.03. AGROECOLOGICOS GRAL;0;NULL;0.00;97.50;97.50;19000.00;contado;precarga_30abr_xlsx;2026-05-04 14:44:48;Precarga: 97.5 kg de cacao San Luis (cod nuevo, no en xlsx Effi 30-abr) — restaurado tras recuento erróneo a 0
3044;2026-04-30;Principal;594;CASCARILLA DE CACAO SL x KG;T01.03. AGROECOLOGICOS GRAL;0;NULL;0.00;16.00;16.00;3300.00;contado;precarga_30abr_xlsx;2026-05-04 14:29:55;Precarga: 16 kg de cacao San Luis (cod nuevo, no en xlsx Effi 30-abr) — restaurado tras recuento erróneo a 0
3298;2026-04-30;Productos No Conformes;NM-e62138;Ensa;NO MATRICULADO (UND);0;NULL;0.00;0.00;0.00;0.00;contado;ssierra047@gmail.com;2026-05-04 16:01:36;
3301;2026-04-30;Productos No Conformes;NM-0d1022;Chocobeetal 130;NO MATRICULADO (UND);0;NULL;0.00;9.00;9.00;0.00;contado;amaragonzalez21valen@gmail.com;2026-05-04 16:17:09;Ñ
3300;2026-04-30;Productos No Conformes;11;CHOCOMIEL OS 250cc;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;0.00;2.00;2.00;7642.00;contado;amaragonzalez21valen@gmail.com;2026-05-04 16:03:39;NULL
3294;2026-04-30;Productos No Conformes;169;PROPOLEO OS 265 grs;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;0.00;2.00;2.00;6940.00;contado;amaragonzalez21valen@gmail.com;2026-05-04 15:57:28;NULL
3297;2026-04-30;Productos No Conformes;231;POLEN DE ABEJA OS 320 GRS;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;0.00;1.00;1.00;18600.00;contado;lauramarcela758@gmail.com;2026-05-04 16:01:09;NULL
3290;2026-04-30;Productos No Conformes;238;Infusión de Cacao con Menta y Polen 200 grs;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;0.00;0.00;0.00;6371.00;contado;lauramarcela758@gmail.com;2026-05-04 15:54:48;NULL
2934;2026-04-30;Productos No Conformes;275;CHOCOBEETAL X KG;T01.03. AGROECOLOGICOS GRAL;0;NULL;0.06;0.00;-0.06;26964.00;contado;amaragonzalez21valen@gmail.com;2026-05-04 15:19:49;NULL
3289;2026-04-30;Productos No Conformes;297;Etiqueta Polen 320;T03.21. ETIQUETAS ADESIVAS;0;NULL;0.00;0.00;0.00;300.00;contado;lauramarcela758@gmail.com;2026-05-04 15:51:15;NULL
3296;2026-04-30;Productos No Conformes;305;Crema de mani OS degustacion 65 grs;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;0.00;1.00;1.00;3000.00;contado;lauramarcela758@gmail.com;2026-05-04 16:00:04;NULL
3299;2026-04-30;Productos No Conformes;360;Chocomiel degustacion 65g;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;0.00;1.00;1.00;3000.00;contado;amaragonzalez21valen@gmail.com;2026-05-04 16:02:28;NULL
3288;2026-04-30;Productos No Conformes;405;CHOCOBEETAL OS 130 GRS;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;0.00;9.00;9.00;6012.00;contado;lauramarcela758@gmail.com;2026-05-04 15:59:42;NULL
3287;2026-04-30;Productos No Conformes;406;CHOCOBEETAL OS 230 GRS;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;0.00;5.00;5.00;8812.00;contado;ssierra047@gmail.com;2026-05-04 15:47:06;NULL
3292;2026-04-30;Productos No Conformes;484;Tableta Chocolate 73% con Nibs x 50grs CPM (sin empacar);TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;0.00;4.00;4.00;5200.00;contado;lauramarcela758@gmail.com;2026-05-04 15:54:37;NULL
2993;2026-04-30;Productos No Conformes;494;Tableta Chocolate 73p con Mani 50 grs CPM;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;1.00;3.00;2.00;5200.00;contado;amaragonzalez21valen@gmail.com;2026-05-04 16:11:53;NULL
3293;2026-04-30;Productos No Conformes;497;Infusión de Cacao con Menta y Polen 400 grs;TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;0.00;2.00;2.00;9013.00;contado;lauramarcela758@gmail.com;2026-05-04 15:55:58;NULL
3295;2026-04-30;Productos No Conformes;557;CHOCOBEETAL OS 65 GRS (degustacion);TPT.01. VENTA AGROECOLOGICOS VARIOS;0;NULL;0.00;5.00;5.00;3000.00;contado;amaragonzalez21valen@gmail.com;2026-05-04 15:58:58;NULL
3291;2026-04-30;Productos No Conformes;577;Etiqueta Transparente Miel Panal 275 gr;T03.21. ETIQUETAS ADESIVAS;0;NULL;0.00;0.00;0.00;300.00;contado;amaragonzalez21valen@gmail.com;2026-05-04 15:51:44;NULL
3039;2026-04-30;Productos No Conformes;582;MACADAMIA GRAGEADA COBERTURA 73 X KILO;T01.03. AGROECOLOGICOS GRAL;0;NULL;0.70;0.00;-0.70;100000.00;contado;amaragonzalez21valen@gmail.com;2026-05-04 15:19:32;NULL
